Date:,Thu Sep  5 15:31:12 2024
Time:,1725564672.9033756
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t8,v8,t9,T
1065.8519449234009,-0.0749644,1066.1789104938507,-0.0735594,1066.808275461197,2.037603,1067.2707595825195,0.0995952,1067.9014129638672,0.507695,1068.2185382843018,0.509105,1068.5372462272644,0.936603,1068.8552527427673,0.833985,1068.9174423217773,41.75
1069.4002158641815,-0.074984,1069.718413591385,-0.0735758,1070.342488527298,2.037856,1070.811191558838,0.099596,1071.4206221103668,0.507793,1071.7347416877747,0.509206,1072.0364181995392,0.936685,1072.3287074565887,0.964241,1072.3744368553162,41.8281
1072.8439588546753,-0.0750005,1073.1720354557037,-0.0735888,1073.802567243576,2.03811,1074.2625887393951,0.0995959,1074.8793332576752,0.507882,1075.1966195106506,0.509304,1075.530969619751,0.936779,1075.8782303333282,0.817079,1075.9094803333282,41.8672
1076.377206325531,-0.0750171,1076.7047109603882,-0.0736051,1077.3337261676788,2.038381,1077.7902536392212,0.0995953,1078.4100251197815,0.507977,1078.7266159057617,0.509397,1079.0648500919342,0.936871,1079.3779458999634,0.884399,1079.4136710166931,41.8672
1079.8878271579742,-0.0750345,1080.2063505649567,-0.0736192,1080.8665454387665,2.038635,1081.3245413303375,0.099596,1081.9459080696106,0.508075,1082.2430458068848,0.509501,1082.5762312412262,0.936966,1082.8830575942993,0.884236,1082.929866552353,41.8984
1083.409725189209,-0.0750538,1083.7252497673035,-0.0736303,1084.345264673233,2.038908,1084.8129885196686,0.0995959,1085.4337508678436,0.508167,1085.7467288970947,0.509603,1086.069269657135,0.937078,1086.3857426643372,0.968599,1086.429871559143,41.9922
1086.9001846313477,-0.0750746,1087.22297000885,-0.0736445,1087.8389620780945,2.039166,1088.3130671977997,0.0995952,1088.9182524681091,0.508262,1089.2204406261444,0.509698,1089.5263884067535,0.937156,1089.8256478309631,0.957891,1089.8823599815369,41.9844
1090.3552644252777,-0.0750937,1090.676871061325,-0.0736572,1091.2972393035889,2.039425,1091.761970758438,0.0995943,1092.369874715805,0.508355,1092.6791369915009,0.509801,1093.0171422958374,0.937263,1093.3283824920654,0.93891,1093.3594262599945,42.0391
1093.8299322128296,-0.0751116,1094.1555390357971,-0.0736753,1094.784901857376,2.03969,1095.2518796920776,0.0995933,1095.8618519306183,0.508443,1096.1944379806519,0.509894,1096.5125291347504,0.937371,1096.8298733234406,0.984936,1096.8602101802826,42.0781
1097.3476910591125,-0.0751309,1097.6653006076813,-0.0736889,1098.2837014198303,2.039958,1098.7564141750336,0.0995945,1099.3896806240082,0.508544,1099.6852872371674,0.509999,1100.00816988945,0.937471,1100.3296563625336,0.955154,1100.360906124115,42.1016
