seconds_pre_waveform_query	1728586898.538301
seconds_post_waveform_query	1728586898.586729
xzero1	0
xmultiplier1	9.9e+37
yzero1	-4.25201762205e+47
ymultiplier1	9.9e+37
transfer_duty_cycle	0.9157023005035592
xzero2	0
xmultiplier2	1e-05
yzero2	0.32
ymultiplier2	0.08
xzero3	0
xmultiplier3	1e-05
yzero3	-0.0
ymultiplier3	0.04
xzero4	0
xmultiplier4	1e-05
yzero4	1.2000000000000002
ymultiplier4	0.2
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2], d[3], d[4] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y2', 'y3', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y2	y3	y4
0.0033000000000000004	_	-1.92	-0.52	-5.2
0.0033100000000000004	_	-2.0	-0.48	-5.0
0.0033200000000000005	_	-1.92	-0.48	-5.2
0.00333	_	-2.0	-0.52	-5.0
0.00334	_	-2.0	-0.52	-5.0
0.00335	_	-1.92	-0.48	-5.2
0.00336	_	-1.84	-0.52	-5.0
0.00337	_	-2.0	-0.48	-5.2
0.00338	_	-1.84	-0.52	-5.2
0.0033900000000000002	_	-2.0	-0.48	-5.0
0.0034000000000000002	_	-1.92	-0.52	-5.0
0.0034100000000000003	_	-1.84	-0.48	-5.2
0.0034200000000000003	_	-1.84	-0.52	-5.2
0.0034300000000000003	_	-1.92	-0.48	-5.0
0.0034400000000000003	_	-1.84	-0.52	-5.0
0.0034500000000000004	_	-1.92	-0.4402	-5.2
0.0034600000000000004	_	-1.84	-0.52	-5.0
0.0034700000000000004	_	-1.92	-0.4402	-5.2
0.0034800000000000005	_	-1.84	-0.52	-5.2
0.0034900000000000005	_	-1.92	-0.4402	-5.0
0.0035	_	-1.84	-0.4402	-5.2
0.00351	_	-1.92	-0.52	-5.0
0.00352	_	-1.84	-0.4402	-5.0
0.00353	_	-1.92	-0.52	-5.2
0.00354	_	-1.84	-0.4402	-5.0
0.00355	_	-1.92	-0.52	-5.2
0.0035600000000000002	_	-1.92	-0.4402	-5.0
0.0035700000000000003	_	-1.68	-0.52	-5.2
0.0035800000000000003	_	-1.92	-0.4402	-5.0
0.0035900000000000003	_	-1.68	-0.52	-5.2
0.0036000000000000003	_	-1.84	-0.4402	-5.0
0.0036100000000000004	_	-1.68	-0.48	-5.2
0.0036200000000000004	_	-1.76	-0.4402	-5.2
0.0036300000000000004	_	-1.68	-0.48	-5.0
0.0036400000000000004	_	-1.68	-0.4402	-5.0
0.0036500000000000005	_	-1.76	-0.48	-5.2
0.0036600000000000005	_	-1.68	-0.48	-5.2
0.00367	_	-1.76	-0.4402	-5.0
0.00368	_	-1.68	-0.4402	-5.0
0.00369	_	-1.76	-0.48	-5.2
0.0037	_	-1.76	-0.48	-5.2
0.00371	_	-1.68	-0.4402	-5.0
0.00372	_	-1.76	-0.4402	-5.0
0.0037300000000000002	_	-1.68	-0.48	-5.2
0.0037400000000000003	_	-1.68	-0.4402	-5.2
